id,lat,long,alt
0,34.39284824,31.36501616,171.5849995
1,34.41196305,31.42065691,45.66732763
2,34.40100033,31.40141016,54.24050644
3,34.42324875,31.41636682,23.30912536
4,34.40399048,31.40593004,54.23338299
5,34.41013846,31.40451219,57.61625969
6,34.42683103,31.41966582,34.98836987
7,34.44468864,31.42372136,-13.3482631
8,34.42331783,31.41866769,19.21554402
9,34.43286346,31.40486471,43.78486331
10,34.47329716,31.40079238,-38.75494347
11,34.42854718,31.4088043,29.57815793
12,34.4084317,31.41517933,49.01891416
13,34.4275059,31.40820171,28.11635607
14,34.41861333,31.41827397,31.08353595
15,34.41159093,31.50725577,-138.32261
16,34.40900468,31.4179002,63.54163891
17,34.40993811,31.40813832,69.97914534
18,34.40552136,31.40300347,52.35221449
19,34.40599046,31.41890101,49.41745906
20,33.20719575,31.8387487,2624.906138
21,34.4138885,31.39781293,46.81792814
22,34.42209614,31.41355804,35.56993016
23,34.42773768,31.41311355,33.75354648
24,34.40124989,31.41477602,67.67298266
25,34.40710089,31.41623693,57.0478445
26,34.4136085,31.38739604,55.33368528
27,34.45606826,31.06641904,17.8917487
28,34.39336865,31.40472199,96.40850412
29,34.43811798,31.38392378,12.792533
30,34.42198961,31.4241015,19.77829169
31,34.4066392,31.42048464,46.05129409
32,34.39706803,31.41843511,78.00100697
33,34.39312906,31.42239747,66.74859177
34,34.31952275,31.49788248,164.7132832
35,34.42077434,31.41493119,32.89429179
36,34.41487346,31.41777616,39.07068404
37,34.42855431,31.41444655,23.30662181
38,34.40718688,31.42193524,60.82603481
39,34.41587413,31.39222399,49.39105054
40,34.42711466,31.41059521,29.21448692
41,34.40805231,31.40312364,67.68932684
42,34.42722175,31.41825821,34.02265103
43,34.4186189,31.41638056,34.80387881
44,34.4186189,31.41638056,34.80387881
45,34.42360621,31.41103378,32.1182735
46,34.4186189,31.41638056,34.80387881
47,34.4186189,31.41638056,34.80387881
48,34.4186189,31.41638056,34.80387881
49,34.42360621,31.41103378,32.1182735
50,34.4186189,31.41638056,34.80387881
51,34.4186189,31.41638056,34.80387881
52,34.4186189,31.41638056,34.80387881
53,34.42360621,31.41103378,32.1182735
54,34.4186189,31.41638056,34.80387881
55,34.4186189,31.41638056,34.80387881
56,34.4150724,31.40690837,54.04946975
57,34.41908214,31.40893692,40.88412522
58,34.4150724,31.40690837,54.04946975
59,34.40635119,31.40969937,67.54881022
60,34.42337095,31.41289567,30.92862777
61,34.42738306,31.40859479,27.09477538
62,34.4765834,31.31463076,13.44873225
63,34.43672775,31.42862884,8.849298872
64,34.41889056,31.39188791,53.06215395
65,34.42043248,31.40299592,36.88210428
66,34.41955056,31.40955411,37.56913021
67,34.4363664,31.40830418,19.14627433
68,34.40714926,31.40600705,50.82016553
69,34.41584346,31.41378391,47.11923334
70,34.41339698,31.4106052,39.73613776
71,34.32734456,31.31707002,133.6387926
72,34.43242522,31.40225627,30.78378438
73,34.42044938,31.40668323,39.30152916
74,34.41119975,31.40831994,56.48094856
75,34.39408073,31.39169539,62.28978027
76,34.36913619,31.46039944,83.4167096
77,34.46679911,31.42046529,-35.72254459
78,34.38702695,31.39445158,83.08402041
79,34.39490688,31.38520631,71.81286148
80,34.42096,31.40988304,35.07721947
81,34.42363801,31.41006962,28.15449179
82,34.4123283,31.41234475,30.68542896
83,34.41932644,31.39064405,59.53470444
84,34.43078777,31.41037324,19.82463934
85,34.40011968,31.41729479,67.993904
86,34.40579918,31.40956048,69.79136997
87,34.42140038,31.40768093,37.77908882
88,34.40393194,31.41636021,61.0508907
89,34.40289895,31.41874467,63.06905373
90,34.42541955,31.40990605,28.06233234
91,34.4221085,31.41852958,30.86561934
92,34.422921,31.41401839,23.65085805
93,34.40476581,31.41464847,59.91265393
94,34.38023911,31.34878304,88.03144611
95,34.40437701,31.41312567,64.95626744
96,34.41484016,31.41337324,40.66063327
97,34.32034442,31.36014577,380.6503789
98,34.41569583,31.41642168,40.22645343
99,34.40545785,31.41558911,59.04163876
100,34.41780332,31.40373271,37.45526528
101,34.42097691,31.42167315,39.7964893
102,34.42055028,31.39666026,40.99757243
103,34.42320962,31.39226056,48.14064883
104,34.41977769,31.39610554,39.11344543
105,34.41779888,31.4181845,35.27419788
106,34.41392014,31.41681682,43.47713262
107,34.38326793,31.39357942,98.25776095
108,34.42102279,31.41222804,37.90638872
109,34.37919293,31.35136973,124.1465694
110,34.4263675,31.47377408,-46.49100888
111,34.42020608,31.40438704,41.70157389
112,34.42754208,31.41850679,12.8199792
113,34.40475638,31.41983928,58.33171946
114,34.41702,31.40433125,37.58507116
115,34.3737202,31.31094013,115.5130685
116,34.42712922,31.4095078,26.25007981
117,34.4197908,31.4084989,40.07975931
118,34.41857185,31.41291071,34.84368406
119,34.40246275,31.33809841,77.37879013
120,34.44763636,31.31435182,113.9880874
121,34.43803015,31.39999476,22.13754392
122,34.41742904,31.40735698,43.29284159
123,34.41576167,31.4130399,50.31810075
124,34.42412636,31.40806628,5.321552061
125,34.49308604,31.4609145,-28.84327468
126,34.41058403,31.41276167,57.46597815
127,34.43422762,31.42222391,-3.377674818
128,34.41707577,31.41669599,34.37318959
129,34.42897009,31.40808221,26.68926538
130,34.41569291,31.41229103,43.84403674
131,34.42046534,31.4169084,27.28058454
132,34.41432637,31.40823913,44.19793335
133,34.41192929,31.40685472,44.73020213
134,34.41421445,31.41601331,47.79663531
135,34.42016273,31.41028885,39.70400005
136,34.42315836,31.4171407,26.8313849
137,34.41317307,31.40205088,53.31250911
138,34.41319652,31.41607004,49.59621626
139,34.39686696,31.44160645,67.95825787
140,34.40938272,31.38853162,70.6334628
141,34.41355138,31.41906687,36.10418753
142,34.42099444,31.40047068,39.99627817
143,34.40269927,31.40672026,81.96300346
144,34.42089213,31.39493771,40.76800002
145,34.42041209,31.39930208,41.88498033
146,34.41700082,31.38422924,67.21571198
147,34.42663722,31.41881353,28.44502893
148,34.41980353,31.41043962,24.27602283
149,34.4033817,31.41977996,59.56422502
150,34.41574599,31.41615669,37.85390028
151,34.40344559,31.40462214,46.69631845
152,34.42148017,31.41153956,38.59071364
153,34.41584689,31.41642558,36.67317301
154,34.4213561,31.40996137,57.7782786
155,34.42053565,31.41375526,30.43132115
156,34.4251792,31.41708168,19.05126672
157,34.41530481,31.38709915,51.40955932
158,34.44081643,31.39473543,0.163425148
159,34.41118543,31.37025604,62.79763982
160,34.40977705,31.37035216,71.19678909
161,34.41964943,31.40978676,42.97681275
